cobranca_id,cliente_id,data_vencimento,data_pagamento,valor_cobranca,status_cobranca,tipo_cobranca,forma_pagamento,criado_em
37625,5661,44735,,4518.95,em aberto,setup,cartao,2022-06-13 00:00:00
37626,2255,21/10/2024,,"R$ 342,00",aberta,setup,,2024-10-11
37627,5594,45134,28/07/2023,"R$ 4206,00",Paga,upsell,pix,17/07/2023 00:00
37628,7571,31/03/2020,05/04/2020,"R$ 1016,00",Paga,setup,boleto,21/03/2020 00:00
37629,4767,18/09/2022,,377.52,aberta,setup,,44812
37630,2111,2022-02-23 00:00:00,44621,4609.98,paga,setup,pix,13/02/2022 00:00
37631,8219,17/07/2024 00:00,26/07/2024 00:00,"R$ 4526,00",paga,mensalidade,boleto,2024-07-07 00:00:00
37632,5949,29/01/2020,,"464,83",atrasada,upsell,cartao,2020-01-19
37633,2123,13/11/2022 00:00,2022-11-09 00:00:00,"2263,45",pago,Mensal,boleto,03/11/2022 00:00
37634,7221,2020-03-03 00:00:00,2020-03-02 00:00:00,2391.25,paga,upsell,cartao,2020-02-22
37635,3275,09/11/2023 00:00,2023-11-14,"844,11",paga,upsell,,30/10/2023
37636,1461,2022-07-17 00:00:00,44768,"4475,59",pago,Mensal,pix,07/07/2022
37637,7022,03/02/2022,,989.40,aberta,setup,cartao,24/01/2022
37638,1932,01/07/2020,27/06/2020 00:00,2833.04,pago,setup,boleto,2020-06-21
37639,6247,19/05/2024 00:00,,3525.44,atrasada,setup,boleto,09/05/2024 00:00
37640,5633,2021-04-27,,3479.99,em aberto,Mensal,boleto,2021-04-17
37641,3833,2023-04-21 00:00:00,19/04/2023 00:00,"3087,88",Paga,upsell,cartao,11/04/2023
37642,1418,09/09/2024 00:00,,"R$ 1580,00",em aberto,Mensal,boleto,30/08/2024
37643,1381,31/10/2020 00:00,44142,"R$ 4534,00",paga,Mensal,pix,44125
37644,7692,2022-02-08,,935.02,atrasada,mensalidade,boleto,29/01/2022
37645,6893,24/10/2022,2022-11-03 00:00:00,"R$ 4582,00",paga,Mensal,boleto,14/10/2022
37646,8249,2024-08-10 00:00:00,10/08/2024 00:00,"3066,72",pago,upsell,pix,2024-07-31
37647,2880,45522,20/08/2024,1575.88,Paga,upsell,boleto,2024-08-08 00:00:00
37648,1844,07/10/2023,45210,"R$ 4036,00",Paga,mensalidade,,27/09/2023
37649,3700,45052,2023-05-16,3265.16,Paga,Mensal,,45042
37650,2322,44319,03/05/2021 00:00,"R$ 2707,00",pago,setup,cartao,23/04/2021
37651,8993,2020-11-04,2020-11-14,"R$ 799,00",pago,upsell,boleto,25/10/2020
37652,6701,2020-11-15,2020-11-13 00:00:00,"R$ 3403,00",Paga,upsell,boleto,2020-11-05
37653,3232,19/03/2022,15/03/2022 00:00,"4932,24",pago,mensalidade,,2022-03-09
37654,8076,25/05/2022 00:00,28/05/2022,2434.94,pago,mensalidade,,15/05/2022
37655,8159,2023-06-08 00:00:00,,"R$ 4264,00",aberta,setup,boleto,29/05/2023
37656,5355,2023-12-03 00:00:00,29/11/2023,1768.44,pago,Mensal,cartao,2023-11-23 00:00:00
37657,2338,2022-04-07,2022-04-12,4090.53,Paga,setup,boleto,2022-03-28 00:00:00
37658,2538,2023-03-12,18/03/2023 00:00,3211.93,Paga,Mensal,boleto,02/03/2023
37659,2499,2021-05-29,44346,1674.00,Paga,setup,pix,2021-05-19
37660,2544,45202,45209,"700,01",paga,mensalidade,,23/09/2023 00:00
37661,4142,2022-03-14 00:00:00,,2781.34,em aberto,mensalidade,cartao,04/03/2022 00:00
37662,4309,2021-11-26 00:00:00,,"2693,16",atrasada,upsell,boleto,44516
37663,8594,19/10/2021 00:00,26/10/2021,"R$ 592,00",Paga,mensalidade,cartao,2021-10-09
37664,5398,08/04/2020,2020-04-11,3387.03,pago,upsell,boleto,29/03/2020 00:00
37665,1039,2020-10-08 00:00:00,,2058.99,em aberto,mensalidade,boleto,2020-09-28 00:00:00
37666,3091,07/09/2020 00:00,,4544.42,atrasada,upsell,cartao,2020-08-28
37667,7542,24/10/2020 00:00,44133,3523.82,paga,upsell,,44118
37668,6775,45563,02/10/2024,"R$ 56,00",Paga,setup,pix,2024-09-18
37669,2839,2023-12-31,2023-12-27 00:00:00,"R$ 886,00",pago,upsell,cartao,45281
37670,8135,2020-03-16 00:00:00,,"1601,08",em aberto,upsell,pix,06/03/2020
37671,2995,2023-10-01,05/10/2023,"4236,85",Paga,setup,pix,45190
37672,8051,2023-10-12 00:00:00,2023-10-22,4481.07,pago,setup,boleto,2023-10-02 00:00:00
37673,2744,16/05/2022 00:00,2022-05-11,"R$ 3702,00",paga,setup,pix,2022-05-06
37674,5054,06/07/2021,,566.86,aberta,setup,,2021-06-26
37675,2192,45175,45184,"R$ 4652,00",paga,Mensal,boleto,27/08/2023 00:00
37676,5816,2023-02-22 00:00:00,,"R$ 404,00",atrasada,upsell,pix,2023-02-12 00:00:00
37677,6294,2022-01-26 00:00:00,2022-02-03 00:00:00,1076.08,Paga,Mensal,boleto,2022-01-16 00:00:00
37678,2426,45220,2023-10-20 00:00:00,"1816,00",paga,upsell,cartao,2023-10-11
37679,1647,43904,,280.77,atrasada,setup,pix,43894
37680,2837,2023-04-20 00:00:00,21/04/2023,923.98,pago,upsell,pix,10/04/2023
37681,4861,2023-10-31,2023-11-01,3188.94,paga,upsell,,2023-10-21
37682,5844,2020-09-18,2020-09-16,1542.59,Paga,setup,boleto,08/09/2020
37683,2744,17/06/2022,2022-06-27,"R$ 3009,00",paga,Mensal,cartao,44719
37684,2874,15/05/2024 00:00,45435,"R$ 92,00",pago,Mensal,boleto,05/05/2024 00:00
37685,8941,2023-04-27 00:00:00,,"R$ 3599,00",aberta,mensalidade,boleto,17/04/2023 00:00
37686,1879,06/09/2020 00:00,44080,"4378,27",Paga,setup,,2020-08-27
37687,7338,2024-09-04 00:00:00,2024-09-08,"R$ 1736,00",paga,upsell,cartao,45529
37688,2658,22/01/2024,20/01/2024 00:00,"R$ 538,00",Paga,Mensal,pix,2024-01-12 00:00:00
37689,4805,2022-08-04,,"694,52",aberta,setup,cartao,25/07/2022
37690,8814,2023-03-05,2023-03-06,"3134,80",paga,upsell,cartao,44980
37691,5851,45121,2023-07-12 00:00:00,364.34,pago,mensalidade,pix,04/07/2023
37692,3526,10/07/2020 00:00,44020,4963.19,Paga,mensalidade,cartao,44012
37693,8162,2021-05-30,,"3784,20",aberta,mensalidade,,2021-05-20 00:00:00
37694,8991,24/07/2021,,1536.00,em aberto,upsell,,14/07/2021
37695,2302,43976,,633.82,em aberto,mensalidade,,43966
37696,6001,2020-01-07 00:00:00,09/01/2020,"R$ 4651,00",pago,upsell,cartao,28/12/2019
37697,7043,27/11/2023,,"R$ 3207,00",em aberto,mensalidade,boleto,2023-11-17 00:00:00
37698,3314,22/11/2021 00:00,20/11/2021 00:00,"889,58",pago,setup,pix,12/11/2021 00:00
37699,4125,2024-10-29,2024-10-27,"R$ 3991,00",Paga,setup,cartao,19/10/2024 00:00
37700,7605,2021-03-19,,1409.44,aberta,setup,pix,2021-03-09
37701,5252,2022-01-22,2022-01-17,"R$ 3069,00",paga,upsell,,44573
37702,3617,27/08/2023,45172,"R$ 2854,00",pago,upsell,boleto,2023-08-17
37703,7659,2021-05-22 00:00:00,44333,2276.29,paga,upsell,,12/05/2021
37704,3420,44890,,"2872,73",em aberto,Mensal,cartao,2022-11-15
37705,5001,14/09/2021,,4113.28,em aberto,mensalidade,cartao,04/09/2021 00:00
37706,5071,07/02/2024,13/02/2024,"R$ 3462,00",paga,setup,,2024-01-28
37707,7609,2021-12-07,2021-12-03 00:00:00,"R$ 3848,00",Paga,mensalidade,pix,2021-11-27 00:00:00
37708,8398,2023-05-25 00:00:00,2023-05-31,2442.28,pago,mensalidade,boleto,15/05/2023 00:00
37709,7711,28/02/2022 00:00,2022-02-23,4523.25,pago,upsell,boleto,2022-02-18 00:00:00
37710,7594,04/10/2021,2021-10-13,"3323,28",pago,Mensal,pix,2021-09-24 00:00:00
37711,1883,2020-11-15 00:00:00,,"2766,16",em aberto,setup,,05/11/2020 00:00
37712,1367,2024-01-28 00:00:00,,2188.54,atrasada,Mensal,boleto,18/01/2024
37713,2550,25/09/2022,25/09/2022 00:00,1348.36,paga,setup,,2022-09-15 00:00:00
37714,3067,27/05/2022 00:00,44709,"824,51",paga,Mensal,pix,44698
37715,5586,2022-06-27 00:00:00,,4583.67,em aberto,upsell,cartao,17/06/2022
37716,3181,2024-06-18,,"4211,79",em aberto,upsell,cartao,08/06/2024
37717,3704,2020-04-08,,1649.03,aberta,mensalidade,boleto,29/03/2020
37718,8954,2021-07-23 00:00:00,2021-07-24 00:00:00,4489.65,pago,Mensal,,44390
37719,8330,02/11/2021,03/11/2021 00:00,"3162,14",pago,setup,cartao,2021-10-23
37720,7589,2023-11-02 00:00:00,2023-11-12 00:00:00,"3607,61",paga,setup,,2023-10-23 00:00:00
37721,7667,2023-03-17 00:00:00,13/03/2023,4134.56,Paga,setup,boleto,07/03/2023
37722,1857,2024-03-19,,"2156,37",atrasada,mensalidade,boleto,2024-03-09 00:00:00
37723,7613,16/01/2022 00:00,,2066.42,atrasada,Mensal,boleto,06/01/2022 00:00
37724,2578,2024-08-25 00:00:00,2024-08-30,"871,56",Paga,setup,,15/08/2024 00:00
37725,8814,44947,2023-01-24 00:00:00,"R$ 4979,00",pago,mensalidade,,2023-01-11 00:00:00
37726,6129,18/06/2020,43996,"1062,30",paga,upsell,,2020-06-08
37727,6223,2020-03-31,,"R$ 734,00",aberta,upsell,cartao,21/03/2020
37728,8714,11/09/2022 00:00,,381.49,atrasada,upsell,pix,44805
37729,5334,07/11/2021,44502,1153.66,Paga,upsell,cartao,28/10/2021 00:00
37730,4817,2023-08-18,19/08/2023,"R$ 651,00",Paga,setup,,08/08/2023 00:00
37731,4859,31/10/2021 00:00,10/11/2021,"R$ 4492,00",paga,upsell,pix,21/10/2021
37732,1531,2024-11-30 00:00:00,,"R$ 2019,00",atrasada,Mensal,boleto,45616
37733,1287,2022-03-16 00:00:00,19/03/2022 00:00,"4325,37",paga,setup,pix,06/03/2022 00:00
37734,3187,12/07/2020 00:00,22/07/2020 00:00,1206.62,pago,Mensal,,02/07/2020
37735,8621,44712,,"1711,70",atrasada,Mensal,boleto,21/05/2022 00:00
37736,5174,24/03/2024 00:00,2024-03-21,3367.33,Paga,setup,boleto,45365
37737,3945,45501,,"R$ 1786,00",atrasada,setup,,18/07/2024 00:00
37738,7676,18/04/2024,2024-04-23 00:00:00,2129.22,pago,upsell,,45390
37739,6944,07/07/2022 00:00,2022-07-11 00:00:00,1144.81,pago,Mensal,cartao,2022-06-27
37740,6023,45621,22/11/2024,4345.20,paga,upsell,pix,15/11/2024
37741,6840,2022-12-05 00:00:00,,"R$ 4805,00",atrasada,mensalidade,,2022-11-25
37742,3345,03/02/2022,06/02/2022 00:00,"2855,89",pago,mensalidade,boleto,2022-01-24 00:00:00
37743,7774,2021-01-26,,"R$ 2171,00",atrasada,Mensal,,2021-01-16 00:00:00
37744,3447,14/04/2024 00:00,17/04/2024,"R$ 409,00",Paga,upsell,cartao,04/04/2024
37745,7998,2024-01-08,2024-01-14,"2460,53",paga,mensalidade,cartao,2023-12-29
37746,5216,07/02/2024 00:00,2024-02-07,2917.92,pago,setup,pix,2024-01-28
37747,3091,43984,43983,4909.98,Paga,setup,,2020-05-23 00:00:00
37748,2298,45304,,"1236,33",em aberto,setup,,45294
37749,4946,45445,31/05/2024 00:00,2729.08,pago,upsell,,2024-05-23 00:00:00
37750,6151,22/04/2021,,1764.09,aberta,setup,pix,44298
37751,3763,2023-09-29,,"R$ 364,00",em aberto,Mensal,,45188
37752,3697,2020-12-05,44178,2146.94,Paga,mensalidade,cartao,44160
37753,5398,30/12/2022 00:00,,"R$ 139,00",aberta,upsell,cartao,20/12/2022
37754,8087,2020-05-08,17/05/2020 00:00,"R$ 334,00",paga,mensalidade,,28/04/2020
37755,2172,44625,44626,"2798,04",paga,Mensal,pix,44615
37756,2157,05/01/2023 00:00,2023-01-06 00:00:00,"R$ 3325,00",pago,upsell,pix,2022-12-26 00:00:00
37757,7186,05/06/2024,2024-06-10,"3744,87",Paga,setup,boleto,26/05/2024 00:00
37758,3676,2021-11-03,,"1435,59",aberta,setup,,44493
37759,3217,2024-12-05,,"405,81",atrasada,mensalidade,cartao,45621
37760,5251,2020-06-30,,3297.79,aberta,Mensal,,20/06/2020
37761,6544,16/01/2024 00:00,2024-01-23,"2244,83",pago,setup,,06/01/2024
37762,5039,14/05/2020 00:00,43964,"R$ 1848,00",pago,Mensal,boleto,04/05/2020 00:00
37763,8997,2023-07-30,,"2528,70",aberta,Mensal,cartao,2023-07-20
37764,5609,27/03/2023,,"R$ 1357,00",em aberto,upsell,boleto,17/03/2023
37765,1082,44546,,"R$ 764,00",aberta,mensalidade,boleto,06/12/2021
37766,2706,07/11/2024,,"R$ 381,00",atrasada,mensalidade,boleto,2024-10-28
37767,6480,01/07/2022,2022-07-09,2069.18,Paga,upsell,boleto,44733
37768,2962,2024-05-31,,"R$ 2763,00",atrasada,upsell,,45433
37769,3574,2023-06-14,2023-06-15 00:00:00,"R$ 926,00",Paga,Mensal,pix,04/06/2023 00:00
37770,8664,44224,,3300.62,aberta,mensalidade,boleto,2021-01-18
37771,7481,12/11/2023,19/11/2023,"4814,27",Paga,setup,pix,2023-11-02
37772,2456,04/05/2024 00:00,2024-05-02 00:00:00,"R$ 4552,00",Paga,Mensal,pix,24/04/2024 00:00
37773,8418,13/05/2021,,"R$ 4887,00",em aberto,Mensal,boleto,2021-05-03 00:00:00
37774,5907,2020-12-29,2020-12-26 00:00:00,968.92,pago,setup,,2020-12-19
37775,1672,08/06/2024,11/06/2024,"3973,15",Paga,mensalidade,boleto,45441
37776,5739,31/03/2020 00:00,31/03/2020 00:00,"R$ 3669,00",Paga,mensalidade,cartao,2020-03-21 00:00:00
37777,4813,2020-09-09,08/09/2020,"R$ 2867,00",Paga,mensalidade,,30/08/2020
37778,1351,04/11/2020,,"R$ 2778,00",atrasada,Mensal,pix,2020-10-25
37779,7953,24/07/2023,,3270.15,em aberto,upsell,pix,2023-07-14 00:00:00
37780,2683,2023-12-30 00:00:00,31/12/2023 00:00,1623.21,pago,mensalidade,boleto,20/12/2023 00:00
37781,5943,2023-04-04 00:00:00,2023-04-01,"3174,11",Paga,Mensal,cartao,45010
37782,8835,08/02/2022 00:00,,191.86,atrasada,mensalidade,boleto,44590
37783,8036,04/07/2022,2022-07-03 00:00:00,3500.90,paga,setup,cartao,2022-06-24
37784,5823,45221,,1413.10,em aberto,mensalidade,,12/10/2023
37785,8296,2020-10-08 00:00:00,44120,"R$ 4586,00",pago,setup,pix,2020-09-28
37786,2271,45334,2024-02-19 00:00:00,1386.73,paga,Mensal,cartao,45324
37787,2801,2024-02-07,45328,"R$ 3435,00",paga,upsell,cartao,28/01/2024 00:00
37788,6444,2021-02-24 00:00:00,44256,"4572,19",paga,mensalidade,boleto,14/02/2021
37789,8413,44705,,"4031,66",em aberto,mensalidade,cartao,14/05/2022 00:00
37790,7995,43879,22/02/2020 00:00,"R$ 1407,00",Paga,upsell,,2020-02-08 00:00:00
37791,7853,44803,09/09/2022 00:00,"2623,57",paga,Mensal,cartao,44793
37792,2769,2024-09-18 00:00:00,2024-09-22 00:00:00,"R$ 2017,00",paga,upsell,cartao,45543
37793,7570,44046,09/08/2020 00:00,3239.66,paga,mensalidade,cartao,24/07/2020
37794,1915,44772,,2308.77,atrasada,setup,boleto,44762
37795,4515,05/08/2022,15/08/2022,"R$ 4140,00",pago,Mensal,,2022-07-26
37796,6814,11/03/2022 00:00,,2829.37,aberta,upsell,pix,01/03/2022 00:00
37797,1618,2022-02-23,2022-02-22 00:00:00,1969.50,Paga,mensalidade,cartao,44605
37798,5508,2022-01-09,16/01/2022,"R$ 3881,00",Paga,Mensal,cartao,30/12/2021
37799,3749,31/01/2020 00:00,,"3805,02",atrasada,upsell,,43851
37800,6457,2023-09-12,45179,1530.26,paga,Mensal,boleto,02/09/2023 00:00
37801,8474,2023-07-14,2023-07-19,"4462,03",paga,setup,,04/07/2023 00:00
37802,5679,2024-05-16,22/05/2024,4448.71,paga,upsell,boleto,06/05/2024
37803,8825,44735,21/06/2022 00:00,"R$ 3755,00",Paga,upsell,,44725
37804,6394,18/01/2021 00:00,44213,304.37,Paga,mensalidade,,2021-01-08 00:00:00
37805,4422,43927,13/04/2020 00:00,1940.59,paga,upsell,pix,43917
37806,6607,24/09/2022 00:00,,285.11,aberta,Mensal,,14/09/2022 00:00
37807,2335,2020-05-12,17/05/2020 00:00,"R$ 2826,00",Paga,mensalidade,boleto,02/05/2020
37808,5601,2024-02-13 00:00:00,2024-02-14 00:00:00,"4233,17",paga,setup,boleto,03/02/2024 00:00
37809,4817,2021-04-23,44314,4409.37,Paga,mensalidade,pix,2021-04-13
37810,2526,45354,45363,2308.57,paga,Mensal,pix,2024-02-22 00:00:00
37811,8779,08/01/2023,44936,"R$ 4320,00",pago,Mensal,,44924
37812,3364,44972,2023-02-23,1390.47,Paga,mensalidade,pix,05/02/2023
37813,2557,09/06/2023,45094,"R$ 3793,00",paga,setup,cartao,2023-05-30 00:00:00
37814,2482,2023-11-10 00:00:00,2023-11-20,"R$ 3473,00",Paga,upsell,cartao,31/10/2023
37815,3523,01/11/2022 00:00,2022-11-09,1045.35,pago,upsell,boleto,2022-10-22
37816,2995,20/07/2022 00:00,,"R$ 4921,00",em aberto,setup,pix,44752
37817,2671,16/12/2022,,2133.23,em aberto,upsell,cartao,06/12/2022 00:00
37818,1468,2024-06-16 00:00:00,2024-06-18 00:00:00,183.47,paga,setup,cartao,06/06/2024 00:00
37819,7403,2021-04-26,2021-05-05 00:00:00,596.31,pago,setup,pix,16/04/2021 00:00
37820,7951,04/11/2023 00:00,,"1500,01",atrasada,setup,boleto,45224
37821,4801,2021-01-17 00:00:00,44215,"R$ 2248,00",pago,upsell,,07/01/2021
37822,8589,17/08/2021,24/08/2021 00:00,2853.92,paga,Mensal,pix,44415
37823,6770,2021-03-20,16/03/2021,"2706,70",pago,Mensal,,2021-03-10 00:00:00
37824,1787,45308,2024-01-24 00:00:00,"3741,47",Paga,Mensal,,45298
37825,6347,09/08/2020,,"3378,42",atrasada,Mensal,cartao,2020-07-30 00:00:00
37826,1096,2022-12-18,14/12/2022,2100.14,paga,mensalidade,cartao,2022-12-08 00:00:00
37827,5588,44755,,3824.47,aberta,Mensal,pix,03/07/2022 00:00
37828,5231,2021-10-22 00:00:00,,"2281,50",atrasada,setup,boleto,2021-10-12
37829,7079,45175,,"R$ 1554,00",aberta,upsell,,2023-08-27 00:00:00
37830,5320,16/01/2021 00:00,,"4687,10",atrasada,upsell,,06/01/2021
37831,1565,25/12/2021 00:00,2021-12-22 00:00:00,"R$ 3051,00",Paga,setup,pix,2021-12-15 00:00:00
37832,2046,16/08/2021 00:00,13/08/2021 00:00,"R$ 1801,00",Paga,Mensal,boleto,2021-08-06 00:00:00
37833,7834,06/09/2023,45176,1738.70,Paga,Mensal,boleto,2023-08-27 00:00:00
37834,7699,2020-08-28,01/09/2020,"R$ 1200,00",Paga,mensalidade,pix,2020-08-18
37835,5574,18/05/2024,,4451.85,em aberto,setup,cartao,08/05/2024 00:00
37836,8139,2023-02-10,2023-02-17,2065.24,paga,setup,cartao,2023-01-31 00:00:00
37837,1696,44667,,3824.95,aberta,setup,cartao,06/04/2022
37838,3213,17/11/2021 00:00,44523,"541,76",Paga,setup,,07/11/2021
37839,3742,17/07/2023,,4779.79,aberta,Mensal,pix,45114
37840,7221,2021-10-01 00:00:00,44476,"R$ 2997,00",Paga,upsell,boleto,21/09/2021 00:00
37841,8962,44973,,"1999,30",atrasada,mensalidade,boleto,06/02/2023 00:00
37842,2666,2023-10-30,26/10/2023 00:00,"R$ 2054,00",pago,setup,boleto,2023-10-20
37843,2226,12/07/2020,08/07/2020 00:00,"R$ 2766,00",Paga,upsell,pix,2020-07-02 00:00:00
37844,7436,44800,44808,"2559,42",pago,mensalidade,boleto,17/08/2022 00:00
37845,1981,20/06/2024 00:00,,"2405,48",aberta,upsell,pix,2024-06-10 00:00:00
37846,5766,45488,22/07/2024 00:00,"R$ 2437,00",pago,mensalidade,cartao,2024-07-05
37847,2677,45572,15/10/2024 00:00,"2160,36",pago,mensalidade,pix,2024-09-27
37848,6009,2021-06-13 00:00:00,22/06/2021,"3895,88",pago,setup,pix,2021-06-03
37849,2617,44147,19/11/2020 00:00,484.80,pago,mensalidade,cartao,2020-11-02
37850,2705,2022-09-05 00:00:00,,517.80,em aberto,setup,cartao,26/08/2022 00:00
37851,8803,2023-05-28,,"R$ 2258,00",atrasada,upsell,cartao,45064
37852,4558,2020-08-28 00:00:00,2020-09-06,"R$ 2794,00",pago,Mensal,,18/08/2020
37853,2565,28/02/2024 00:00,2024-03-09,"1127,35",paga,mensalidade,cartao,18/02/2024 00:00
37854,1982,2023-10-27 00:00:00,2023-10-28,848.30,pago,setup,,17/10/2023 00:00
37855,5552,19/10/2024,45590,"1559,18",paga,Mensal,boleto,2024-10-09 00:00:00
37856,5230,14/03/2023 00:00,2023-03-20 00:00:00,"4218,56",paga,setup,,44989
37857,6014,18/07/2022 00:00,,"R$ 4740,00",atrasada,mensalidade,boleto,44750
37858,7126,44412,2021-08-03 00:00:00,"R$ 4028,00",Paga,mensalidade,cartao,2021-07-25 00:00:00
37859,3185,14/06/2022,2022-06-17 00:00:00,"R$ 1686,00",Paga,mensalidade,,2022-06-04 00:00:00
37860,8856,04/01/2021 00:00,2021-01-12 00:00:00,"R$ 2751,00",Paga,Mensal,cartao,2020-12-25 00:00:00
37861,2694,18/10/2021,17/10/2021,2635.54,Paga,upsell,pix,08/10/2021
37862,2433,44574,,"R$ 4421,00",atrasada,mensalidade,pix,2022-01-03
37863,1566,2023-07-13,2023-07-12,"R$ 3627,00",paga,mensalidade,,45110
37864,5253,18/09/2020,,"4132,37",aberta,setup,cartao,2020-09-08
37865,5731,2021-06-27 00:00:00,,"R$ 3637,00",atrasada,setup,cartao,17/06/2021 00:00
37866,7679,43861,43864,4557.23,pago,Mensal,,43851
37867,6070,05/03/2023,44991,2467.36,Paga,mensalidade,pix,44980
37868,5667,44086,13/09/2020 00:00,797.71,paga,mensalidade,cartao,02/09/2020 00:00
37869,6166,44148,2020-11-21,"3400,42",paga,mensalidade,,2020-11-03 00:00:00
37870,8139,27/07/2020 00:00,2020-08-01 00:00:00,"2196,32",pago,mensalidade,pix,44029
37871,1435,12/07/2024 00:00,,4333.86,atrasada,Mensal,pix,2024-07-02
37872,3272,30/05/2021,44342,"3621,08",paga,setup,boleto,20/05/2021 00:00
37873,1501,2024-06-28,2024-06-27 00:00:00,4399.29,paga,Mensal,boleto,2024-06-18
37874,5370,45074,,"2415,22",em aberto,mensalidade,boleto,2023-05-18 00:00:00
37875,4307,2021-08-22,,"2553,31",em aberto,mensalidade,,12/08/2021 00:00
37876,5280,2023-09-02,29/08/2023 00:00,"R$ 4245,00",pago,upsell,,45161
37877,6436,26/10/2020 00:00,02/11/2020 00:00,1119.36,Paga,Mensal,cartao,16/10/2020 00:00
37878,4358,43872,2020-02-17,"4822,19",pago,setup,,01/02/2020 00:00
37879,5392,25/09/2024,,"R$ 673,00",atrasada,upsell,,15/09/2024
37880,1293,13/01/2021 00:00,,"4982,83",aberta,setup,pix,03/01/2021
37881,2201,45464,,"R$ 1164,00",atrasada,setup,cartao,2024-06-11
37882,3722,44398,2021-07-30,4035.05,paga,Mensal,,44388
37883,1259,2024-05-16 00:00:00,14/05/2024 00:00,"3025,41",paga,setup,pix,2024-05-06
37884,7710,05/03/2022,,"3274,35",atrasada,upsell,,2022-02-23
37885,2888,2023-11-08 00:00:00,2023-11-08,2550.94,pago,Mensal,cartao,2023-10-29
37886,8793,14/02/2020,43880,"2387,46",pago,upsell,boleto,2020-02-04
37887,1618,2022-10-04 00:00:00,,"R$ 3109,00",em aberto,mensalidade,boleto,2022-09-24 00:00:00
37888,8692,2022-07-21 00:00:00,21/07/2022,4440.07,Paga,setup,boleto,11/07/2022
37889,8383,2021-11-28,,"R$ 2679,00",atrasada,upsell,boleto,44518
37890,8372,45565,08/10/2024 00:00,956.65,paga,setup,,2024-09-20 00:00:00
37891,5398,28/09/2023 00:00,,"R$ 1363,00",aberta,Mensal,pix,2023-09-18
37892,8249,01/08/2024 00:00,,"R$ 3558,00",em aberto,mensalidade,boleto,22/07/2024
37893,6138,2023-02-10,2023-02-06 00:00:00,"1691,74",Paga,setup,,44957
37894,5943,2021-01-26 00:00:00,02/02/2021 00:00,"R$ 405,00",paga,Mensal,,2021-01-16 00:00:00
37895,7754,2022-01-24,2022-01-24,"R$ 3433,00",Paga,Mensal,cartao,2022-01-14 00:00:00
37896,7687,43878,2020-02-12 00:00:00,4567.67,Paga,Mensal,boleto,2020-02-07 00:00:00
37897,1790,15/07/2022,2022-07-17,"3289,53",paga,Mensal,boleto,2022-07-05 00:00:00
37898,3602,08/08/2022 00:00,16/08/2022 00:00,"R$ 409,00",paga,Mensal,boleto,44771
37899,7925,43946,04/05/2020 00:00,"R$ 2291,00",Paga,Mensal,pix,15/04/2020
37900,3881,28/03/2022,2022-04-05 00:00:00,"2203,53",paga,mensalidade,pix,2022-03-18
37901,3868,45176,2023-09-17 00:00:00,418.50,paga,Mensal,boleto,2023-08-28 00:00:00
37902,5609,44633,44643,"R$ 4060,00",paga,Mensal,cartao,03/03/2022
37903,4806,2023-06-16,,"1101,70",aberta,Mensal,cartao,06/06/2023 00:00
37904,3083,2024-04-12,,"2366,40",atrasada,setup,boleto,45384
37905,5894,02/12/2023 00:00,2023-11-28 00:00:00,223.78,paga,mensalidade,cartao,2023-11-22 00:00:00
37906,3445,2022-12-23 00:00:00,,"R$ 430,00",atrasada,mensalidade,cartao,13/12/2022 00:00
37907,7072,2022-08-19 00:00:00,,"R$ 2030,00",aberta,Mensal,cartao,44782
37908,3111,27/01/2024 00:00,,4719.97,em aberto,setup,,17/01/2024 00:00
37909,8019,2021-03-10 00:00:00,,"288,12",em aberto,upsell,cartao,28/02/2021
37910,5091,43898,,3858.78,em aberto,Mensal,,27/02/2020
37911,5918,2022-04-06 00:00:00,2022-04-11,4534.69,pago,Mensal,,2022-03-27 00:00:00
37912,5689,2024-02-24,25/02/2024,"73,23",paga,setup,,2024-02-14 00:00:00
37913,8241,2024-03-25,21/03/2024,"3920,92",Paga,Mensal,pix,15/03/2024 00:00
37914,1296,2023-01-31,,"963,75",em aberto,Mensal,pix,2023-01-21
37915,3398,2023-01-03,,4514.02,atrasada,Mensal,pix,2022-12-24
37916,7120,44873,11/11/2022,"3801,55",Paga,mensalidade,cartao,2022-10-29
37917,4941,03/08/2020,44042,"R$ 2903,00",Paga,setup,pix,2020-07-24
37918,3470,03/07/2020,,577.63,aberta,setup,boleto,23/06/2020 00:00
37919,3778,25/02/2020,,"R$ 3158,00",atrasada,mensalidade,cartao,15/02/2020 00:00
37920,4837,45491,17/07/2024 00:00,1166.55,Paga,mensalidade,cartao,2024-07-08
37921,6840,2022-02-06 00:00:00,2022-02-10,2160.40,paga,setup,,2022-01-27 00:00:00
37922,6277,44522,44524,"R$ 1390,00",paga,Mensal,pix,2021-11-12 00:00:00
37923,7173,44520,,"R$ 1989,00",aberta,upsell,,10/11/2021
37924,7953,2020-05-20 00:00:00,2020-05-30,"2379,17",pago,upsell,boleto,10/05/2020
37925,1056,2020-04-20,25/04/2020 00:00,"2972,89",paga,setup,,10/04/2020
